借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
供应链A007377452,100638412,7356,500.00,18.5
供应链A007377452,101162689,16231,500.00,18.5
供应链A007377452,100642089,17849,500.00,18.5
供应链A007377452,101117242,35045,500.00,18.5
供应链A007377452,101162869,49268,500.00,18.5
供应链A007377452,100639276,151963,500.00,18.5
供应链A007377452,101098846,661921,500.00,18.5
供应链A007377452,101130998,972178,500.00,18.5
供应链A007377452,100637169,990857,500.00,18.5
供应链A007377452,100644135,1422576,500.00,18.5
供应链A007377452,101107630,1426266,500.00,18.5
供应链A007377452,100644616,1454881,500.00,18.5
供应链A007377452,100638419,1952278,500.00,18.5
供应链A007377452,100641787,2314295,500.00,18.5
供应链A007377452,100638576,2425776,500.00,18.5
供应链A007377452,100644042,2427859,500.00,18.5
供应链A007377452,101096817,2581663,500.00,18.5
供应链A007377452,100638449,2862696,500.00,18.5
供应链A007377452,101109325,2940434,500.00,18.5
供应链A007377452,100645626,2991066,500.00,18.5
供应链A007377452,100638868,3121636,500.00,18.5
供应链A007377452,101120578,3223832,500.00,18.5
供应链A007377452,100637037,3504490,500.00,18.5
供应链A007377452,101171510,3608415,500.00,18.5
供应链A007377452,101121074,3669599,500.00,18.5
供应链A007377452,100639084,3729244,500.00,18.5
供应链A007377452,101167329,3850479,500.00,18.5
供应链A007377452,100638454,3942122,500.00,18.5
供应链A007377452,101144900,3971888,500.00,18.5
供应链A007377452,101158934,4281244,500.00,18.5
供应链A007377452,100642154,4348041,500.00,18.5
供应链A007377452,101111206,4432967,500.00,18.5
供应链A007377452,101111211,4433875,500.00,18.5
供应链A007377452,100641649,4566639,500.00,18.5
供应链A007377452,101122414,4700035,500.00,18.5
供应链A007377452,101147329,4720116,500.00,18.5
供应链A007377452,101140361,4909991,500.00,18.5
供应链A007377452,101105694,5051771,500.00,18.5
供应链A007377452,101140703,5412068,500.00,18.5
供应链A007377452,101122995,5801169,500.00,18.5
供应链A007377452,101106060,5816723,500.00,18.5
供应链A007377452,100642027,5844190,500.00,18.5
供应链A007377452,101159735,5910169,500.00,18.5
供应链A007377452,100641752,6138644,500.00,18.5
供应链A007377452,101098962,6154858,500.00,18.5
供应链A007377452,101141460,6360112,500.00,18.5
供应链A007377452,101118805,6387353,500.00,18.5
供应链A007377452,101160106,6567491,100.00,3.7
供应链A007377452,101160107,6567491,100.00,3.7
供应链A007377452,101160108,6567491,100.00,3.7
供应链A007377452,101160109,6567491,100.00,3.7
供应链A007377452,101160110,6567491,100.00,3.7
供应链A007377452,101112893,6627433,500.00,18.5
供应链A007377452,100637061,6949653,500.00,18.5
供应链A007377452,101142179,7055254,500.00,18.5
供应链A007377452,101119728,7056329,500.00,18.5
供应链A007377452,101124256,7115718,500.00,18.5
供应链A007377452,100638905,7486393,500.00,18.5
供应链A007377452,101132859,7876655,500.00,18.5
供应链A007377452,100639561,7994879,500.00,18.5
供应链A007377452,101138757,8073717,500.00,18.5
供应链A007377452,101109742,8538061,500.00,18.5
供应链A007377452,100639475,8755428,500.00,18.5
供应链A007377452,101103567,8761104,500.00,18.5
供应链A007377452,101127594,9480587,500.00,18.5
供应链A007377452,100641858,9540401,500.00,18.5
供应链A007377452,101147389,9840206,500.00,18.5
供应链A007377452,101123568,9854554,500.00,18.5
供应链A007377452,101118548,10407763,500.00,18.5
供应链A007377452,101098344,11257862,500.00,18.5
供应链A007377452,100639190,11347579,500.00,18.5
供应链A007377452,100644747,11415647,500.00,18.5
供应链A007377452,101115340,11673418,500.00,18.5
供应链A007377452,101152569,11737474,500.00,18.5
供应链A007377452,100643905,11758806,500.00,18.5
供应链A007377452,101116323,11810890,500.00,18.5
供应链A007377452,101123483,11937077,500.00,18.5
供应链A007377452,101171343,12010449,500.00,18.5
供应链A007377452,101118319,12015231,500.00,18.5
供应链A007377452,101106614,12040364,500.00,18.5
供应链A007377452,101173610,12063023,500.00,18.5
供应链A007377452,101136237,12077688,500.00,18.5
供应链A007377452,101174839,12091680,500.00,18.5
供应链A007377452,101102759,12102241,500.00,18.5
供应链A007377452,101136995,12103083,500.00,18.5
供应链A007377452,100641959,278541,489.79,18.12
供应链A007377452,101098721,6096515,467.65,17.3
供应链A007377452,101104853,11914583,437.00,16.16
供应链A007377452,101145509,4345788,436.42,16.14
供应链A007377452,101126825,8760007,419.04,15.5
供应链A007377452,101110443,11954531,412.41,15.25
供应链A007377452,100638891,474848,410.71,15.19
供应链A007377452,101136413,6433046,410.37,15.18
供应链A007377452,101164533,11824688,407.00,15.05
供应链A007377452,101151722,11541874,403.19,14.91
供应链A007377452,101100519,161967,400.00,14.8
供应链A007377452,101120591,12101176,400.00,14.8
供应链A007377452,101145716,4569442,397.11,14.69
供应链A007377452,101166259,11000194,388.13,14.36
供应链A007377452,100637886,11814987,386.53,14.3
供应链A007377452,101147230,5768619,385.48,14.26
供应链A007377452,101109930,3366496,384.35,14.22
供应链A007377452,101121154,11481653,175.51,6.49
供应链A007377452,101121155,11481653,200.35,7.41
供应链A007377452,101117683,9928156,375.00,13.87
供应链A007377452,100645964,6377022,373.43,13.81
供应链A007377452,100644527,1493837,358.55,13.26
供应链A007377452,101159887,6205195,348.39,12.89
供应链A007377452,101126391,2011577,340.26,12.58
供应链A007377452,100638770,24655,331.63,12.27
供应链A007377452,101152515,9425321,323.54,11.97
供应链A007377452,101105358,4675355,314.08,11.62
供应链A007377452,101140454,5113185,200.00,7.4
供应链A007377452,101140455,5113185,109.06,4.03
供应链A007377452,101144444,3686075,203.76,7.53
供应链A007377452,101144445,3686075,100.00,3.7
供应链A007377452,101165509,11340867,200.00,7.4
供应链A007377452,101165511,11340867,101.44,3.75
供应链A007377452,101121768,4205754,100.00,3.7
供应链A007377452,101121769,4205754,100.00,3.7
供应链A007377452,101121770,4205754,100.00,3.7
供应链A007377452,101155883,6911533,100.00,3.7
供应链A007377452,101155884,6911533,100.00,3.7
供应链A007377452,101155885,6911533,100.00,3.7
供应链A007377452,101126626,8627343,300.00,11.1
供应链A007377452,100642524,3636496,297.42,11
供应链A007377452,100639910,1474288,286.18,10.58
供应链A007377452,101116609,11847656,285.14,10.55
供应链A007377452,100639746,11212817,282.94,10.46
供应链A007377452,101114339,7447027,275.81,10.2
供应链A007377452,101136023,6036850,275.68,10.2
供应链A007377452,100643511,28115,275.09,10.17
供应链A007377452,100644614,7032960,270.29,10
供应链A007377452,101139844,4386730,269.00,9.95
供应链A007377452,101116207,3699462,267.86,9.91
供应链A007377452,101174588,12074384,264.10,9.77
供应链A007377452,101114713,7737610,263.75,9.75
供应链A007377452,101135108,4550925,262.77,9.72
供应链A007377452,101164433,11845067,260.00,9.62
供应链A007377452,101111557,9845405,253.72,9.38
供应链A007377452,101122002,8566220,248.85,9.2
供应链A007377452,101115835,11741040,246.69,9.12
供应链A007377452,101116506,9179325,246.63,9.12
供应链A007377452,101107502,1402257,246.01,9.1
供应链A007377452,101145121,4056909,244.51,9.04
供应链A007377452,101110806,9533783,242.05,8.95
供应链A007377452,101139988,4454146,241.25,8.92
供应链A007377452,101171528,3563291,232.74,8.61
供应链A007377452,101161558,8223346,122.35,4.52
供应链A007377452,101161559,8223346,108.43,4.01
供应链A007377452,101106901,6650968,228.14,8.44
供应链A007377452,101176410,4524969,227.39,8.41
供应链A007377452,101140564,5195087,226.39,8.37
供应链A007377452,101136925,12101439,116.00,4.29
供应链A007377452,101136926,12101439,109.04,4.03
供应链A007377452,101144707,11545762,216.73,8.01
供应链A007377452,101115815,3359961,215.84,7.98
供应链A007377452,100643739,1935566,211.43,7.82
供应链A007377452,101128793,11933599,208.22,7.7
供应链A007377452,101171469,3657425,207.93,7.69
供应链A007377452,101123599,11962636,207.26,7.66
供应链A007377452,101113250,1397351,207.22,7.66
供应链A007377452,101132035,11661163,207.11,7.66
供应链A007377452,100642296,2350020,204.88,7.58
供应链A007377452,101171625,3321275,102.36,3.78
供应链A007377452,101171627,3321275,102.36,3.78
供应链A007377452,101128042,3349272,204.64,7.57
供应链A007377452,101103591,8763997,200.51,7.41
供应链A007377452,101107870,12080349,200.42,7.41
供应链A007377452,100637248,1275,100.00,3.7
供应链A007377452,100644493,1275,100.00,3.7
供应链A007377452,101162638,9172,200.00,7.4
供应链A007377452,101140581,16385,100.00,3.7
供应链A007377452,101140582,16385,100.00,3.7
供应链A007377452,100637179,344126,100.00,3.7
供应链A007377452,100643441,344126,100.00,3.7
供应链A007377452,101146782,387261,100.00,3.7
供应链A007377452,101146784,387261,100.00,3.7
供应链A007377452,100638206,521395,100.00,3.7
供应链A007377452,100638214,521395,100.00,3.7
供应链A007377452,101173310,992833,100.00,3.7
供应链A007377452,101173312,992833,100.00,3.7
供应链A007377452,101156580,1579772,100.00,3.7
供应链A007377452,101156581,1579772,100.00,3.7
供应链A007377452,100639171,1795170,200.00,7.4
供应链A007377452,100639218,1796400,200.00,7.4
供应链A007377452,100638254,2318753,100.00,3.7
供应链A007377452,100638263,2318753,100.00,3.7
供应链A007377452,100637993,2518206,200.00,7.4
供应链A007377452,101152360,2734753,100.00,3.7
供应链A007377452,101152361,2734753,100.00,3.7
供应链A007377452,101138092,2860873,100.00,3.7
供应链A007377452,101138093,2860873,100.00,3.7
供应链A007377452,101171876,2896290,100.00,3.7
供应链A007377452,101171877,2896290,100.00,3.7
供应链A007377452,101100176,2919508,100.00,3.7
供应链A007377452,101100177,2919508,100.00,3.7
供应链A007377452,100645655,3018058,200.00,7.4
供应链A007377452,101153880,3908556,200.00,7.4
供应链A007377452,101145881,4659993,100.00,3.7
供应链A007377452,101145883,4659993,100.00,3.7
供应链A007377452,101135374,4972911,100.00,3.7
供应链A007377452,101135375,4972911,100.00,3.7
供应链A007377452,101106548,6177711,100.00,3.7
供应链A007377452,101106549,6177711,100.00,3.7
供应链A007377452,101118568,6199725,200.00,7.4
供应链A007377452,101170919,6376279,100.00,3.7
供应链A007377452,101170921,6376279,100.00,3.7
供应链A007377452,101156685,7300550,100.00,3.7
供应链A007377452,101156686,7300550,100.00,3.7
供应链A007377452,101132068,7365216,100.00,3.7
供应链A007377452,101132069,7365216,100.00,3.7
供应链A007377452,101115031,7937859,100.00,3.7
供应链A007377452,101115032,7937859,100.00,3.7
供应链A007377452,101126147,8115812,200.00,7.4
供应链A007377452,100644754,8378170,100.00,3.7
供应链A007377452,100644794,8378170,100.00,3.7
供应链A007377452,101151601,8552522,100.00,3.7
供应链A007377452,101151602,8552522,100.00,3.7
供应链A007377452,100637064,8592494,100.00,3.7
供应链A007377452,100637729,8592494,100.00,3.7
,,9287130,0,0
供应链A007377452,100638603,10702524,200.00,7.4
供应链A007377452,101163570,12008825,100.00,3.7
供应链A007377452,101163571,12008825,100.00,3.7
供应链A007377452,101108043,12085335,100.00,3.7
供应链A007377452,101108044,12085335,100.00,3.7
供应链A007377452,101152919,3156788,199.67,7.38
供应链A007377452,101141764,6816468,197.41,7.3
供应链A007377452,101159870,6177072,196.44,7.26
供应链A007377452,101143122,12052843,196.15,7.25
供应链A007377452,101132812,11761073,193.16,7.14
供应链A007377452,101125330,7808937,192.24,7.11
供应链A007377452,101160563,7068132,191.38,7.08
供应链A007377452,101167490,11716589,190.00,7.03
供应链A007377452,100644464,521097,188.65,6.98
供应链A007377452,101164601,11798292,188.29,6.96
供应链A007377452,101121627,4112566,187.51,6.93
供应链A007377452,101143466,7908463,187.50,6.93
供应链A007377452,101107048,6936659,185.00,6.84
供应链A007377452,101156061,1007109,183.58,6.79
供应链A007377452,101141598,967474,179.19,6.63
供应链A007377452,101126563,2192769,175.56,6.49
供应链A007377452,101168847,4667011,175.50,6.49
供应链A007377452,101100145,1489577,175.48,6.49
供应链A007377452,101166496,11561565,175.08,6.47
供应链A007377452,101143336,12057137,172.53,6.38
供应链A007377452,101114290,11288409,167.41,6.19
供应链A007377452,101108813,11706060,163.97,6.06
供应链A007377452,101173377,14211,160.00,5.92
供应链A007377452,101122328,4612992,158.74,5.87
供应链A007377452,101166554,11586413,158.65,5.87
供应链A007377452,101125899,1437921,155.52,5.75
供应链A007377452,101104968,11926804,154.38,5.71
供应链A007377452,101130547,6286515,153.92,5.69
供应链A007377452,101114626,2571121,152.87,5.65
供应链A007377452,101172310,1909152,152.66,5.64
供应链A007377452,101126529,11436084,150.00,5.55
供应链A007377452,100638982,1708086,149.49,5.53
供应链A007377452,101128930,3991361,147.59,5.46
供应链A007377452,101140699,11834677,143.93,5.32
供应链A007377452,100643318,4610904,143.65,5.31
供应链A007377452,101113654,12096914,141.70,5.24
供应链A007377452,100637398,2893012,141.65,5.24
供应链A007377452,101170184,5949448,134.65,4.98
供应链A007377452,101115783,11736934,133.80,4.95
供应链A007377452,101119629,2146672,131.14,4.85
供应链A007377452,101165245,11191455,127.19,4.7
供应链A007377452,101122399,4685885,126.91,4.69
供应链A007377452,101154472,4425697,126.14,4.66
供应链A007377452,101108040,1723743,124.00,4.58
供应链A007377452,101101330,11050385,123.36,4.56
供应链A007377452,101148784,11978048,121.60,4.49
供应链A007377452,101132084,12101328,121.23,4.48
供应链A007377452,101143730,12072325,121.15,4.48
供应链A007377452,101127292,2740586,117.00,4.32
供应链A007377452,101159044,9466576,115.59,4.27
供应链A007377452,101158755,9206619,115.18,4.26
供应链A007377452,101123995,11989536,115.04,4.25
供应链A007377452,101135212,4678799,113.86,4.21
供应链A007377452,101103604,8764940,112.54,4.16
供应链A007377452,101132385,7516705,111.95,4.14
供应链A007377452,101142234,1443464,110.82,4.1
供应链A007377452,101124070,11991337,110.78,4.09
供应链A007377452,100638345,384294,110.00,4.07
供应链A007377452,101158425,3711882,109.30,4.04
供应链A007377452,101132012,11659224,108.85,4.02
供应链A007377452,101141490,6376243,108.58,4.01
供应链A007377452,101096694,4137499,108.00,3.99
供应链A007377452,100637864,7200800,108.00,3.99
供应链A007377452,101149610,7251316,107.23,3.96
供应链A007377452,101097537,5884852,107.21,3.96
供应链A007377452,100645684,12009378,106.35,3.93
供应链A007377452,101113786,12101705,106.20,3.92
供应链A007377452,101106785,6483941,105.83,3.91
供应链A007377452,101155935,6930496,105.36,3.89
供应链A007377452,101119898,7151972,105.07,3.88
供应链A007377452,101151905,2324582,105.04,3.88
供应链A007377452,100640312,7074328,104.68,3.87
供应链A007377452,100643330,790316,103.16,3.81
供应链A007377452,100642468,1481681,103.15,3.81
供应链A007377452,101144914,11661208,102.87,3.8
供应链A007377452,101115601,11716684,102.55,3.79
供应链A007377452,101166429,3281725,102.39,3.78
供应链A007377452,101101597,7307746,102.36,3.78
供应链A007377452,100638671,7576881,102.36,3.78
供应链A007377452,100638776,8008685,102.36,3.78
供应链A007377452,101158007,8485569,102.36,3.78
供应链A007377452,100637380,9614766,102.36,3.78
供应链A007377452,101107581,11186999,102.36,3.78
供应链A007377452,101150165,12024128,102.36,3.78
供应链A007377452,101164308,12041035,102.36,3.78
供应链A007377452,101101961,12077365,102.36,3.78
供应链A007377452,101157579,7967954,102.35,3.78
供应链A007377452,101167092,11680036,102.20,3.78
供应链A007377452,101143231,7830795,102.12,3.77
供应链A007377452,101104368,11823770,101.88,3.76
供应链A007377452,101175232,5872521,101.77,3.76
供应链A007377452,101124529,42343,101.66,3.76
供应链A007377452,101157986,3173974,100.95,3.73
供应链A007377452,101099300,1034297,100.91,3.73
供应链A007377452,101155151,11089292,100.78,3.72
供应链A007377452,101119954,7194748,100.76,3.72
供应链A007377452,101166717,3514064,100.70,3.72
供应链A007377452,100642796,12030541,100.62,3.72
供应链A007377452,100642101,7587351,100.47,3.71
供应链A007377452,101100221,9009889,100.47,3.71
供应链A007377452,101150760,1310112,100.40,3.71
供应链A007377452,101130244,5992379,100.38,3.71
供应链A007377452,101139331,11660858,100.38,3.71
供应链A007377452,101129089,4081186,100.35,3.71
供应链A007377452,101134832,4252803,100.35,3.71
供应链A007377452,101131345,7044624,100.35,3.71
供应链A007377452,101099529,9066791,100.35,3.71
供应链A007377452,101099273,9349725,100.35,3.71
供应链A007377452,101158766,12016477,100.35,3.71
供应链A007377452,101136888,1414058,100.30,3.71
供应链A007377452,100644183,2233717,100.26,3.7
供应链A007377452,101144637,3788498,100.21,3.7
供应链A007377452,100638739,63811,100.20,3.7
供应链A007377452,101104149,9192389,100.04,3.7
供应链A007377452,101124212,501,100.00,3.7
供应链A007377452,100637020,750,100.00,3.7
供应链A007377452,101111569,759,100.00,3.7
供应链A007377452,101129960,957,100.00,3.7
供应链A007377452,100641539,1155,100.00,3.7
供应链A007377452,100645640,1286,100.00,3.7
供应链A007377452,100644007,1489,100.00,3.7
供应链A007377452,100638896,4429,100.00,3.7
供应链A007377452,100637031,4586,100.00,3.7
供应链A007377452,101171447,5421,100.00,3.7
供应链A007377452,101111656,5560,100.00,3.7
供应链A007377452,101140319,6522,100.00,3.7
供应链A007377452,101149556,6959,100.00,3.7
供应链A007377452,101106131,7480,100.00,3.7
供应链A007377452,100638981,7538,100.00,3.7
供应链A007377452,100637495,7584,100.00,3.7
供应链A007377452,101106223,9546,100.00,3.7
供应链A007377452,100643828,11003,100.00,3.7
供应链A007377452,101130078,11144,100.00,3.7
供应链A007377452,101100396,11157,100.00,3.7
供应链A007377452,100638331,11675,100.00,3.7
供应链A007377452,101130114,17266,100.00,3.7
供应链A007377452,101124379,18404,100.00,3.7
供应链A007377452,100637051,19240,100.00,3.7
供应链A007377452,100644789,20076,100.00,3.7
供应链A007377452,101162757,23152,100.00,3.7
供应链A007377452,100643861,25493,100.00,3.7
供应链A007377452,101111849,26126,100.00,3.7
供应链A007377452,101173330,26505,100.00,3.7
供应链A007377452,101171811,27036,100.00,3.7
供应链A007377452,101124488,28704,100.00,3.7
供应链A007377452,100642348,29856,100.00,3.7
供应链A007377452,101124514,30890,100.00,3.7
供应链A007377452,100637254,30993,100.00,3.7
供应链A007377452,100640253,35325,100.00,3.7
供应链A007377452,101100460,42479,100.00,3.7
供应链A007377452,100637251,46093,100.00,3.7
供应链A007377452,101117377,48443,100.00,3.7
供应链A007377452,101155524,72380,100.00,3.7
供应链A007377452,100644307,74730,100.00,3.7
供应链A007377452,100636992,74848,100.00,3.7
供应链A007377452,101162956,78323,100.00,3.7
供应链A007377452,101124657,79065,100.00,3.7
供应链A007377452,101155552,82557,100.00,3.7
供应链A007377452,100644239,87071,100.00,3.7
供应链A007377452,101173168,91529,100.00,3.7
供应链A007377452,101173156,92679,100.00,3.7
供应链A007377452,100637046,101775,100.00,3.7
供应链A007377452,101149873,116418,100.00,3.7
供应链A007377452,101099556,125410,100.00,3.7
供应链A007377452,101147753,139197,100.00,3.7
供应链A007377452,101112060,145243,100.00,3.7
供应链A007377452,101149057,150173,100.00,3.7
供应链A007377452,101135991,151240,100.00,3.7
供应链A007377452,100642691,158731,100.00,3.7
供应链A007377452,100637848,163686,100.00,3.7
,,182896,0,0
供应链A007377452,101106727,229065,100.00,3.7
供应链A007377452,100637857,239864,100.00,3.7
供应链A007377452,100644536,320348,100.00,3.7
供应链A007377452,100644250,369466,100.00,3.7
供应链A007377452,101106843,397804,100.00,3.7
供应链A007377452,100641983,402607,100.00,3.7
供应链A007377452,100639128,408337,100.00,3.7
供应链A007377452,100638472,413205,100.00,3.7
供应链A007377452,100641311,414282,100.00,3.7
供应链A007377452,100645379,418274,100.00,3.7
供应链A007377452,101112310,422682,100.00,3.7
供应链A007377452,100637934,430398,100.00,3.7
供应链A007377452,101136209,446385,100.00,3.7
供应链A007377452,101136226,510535,100.00,3.7
供应链A007377452,101124896,548790,100.00,3.7
供应链A007377452,101099622,558552,100.00,3.7
供应链A007377452,101150316,599131,100.00,3.7
供应链A007377452,101141270,601761,100.00,3.7
供应链A007377452,101112446,613230,100.00,3.7
供应链A007377452,100645227,641709,100.00,3.7
供应链A007377452,101136282,646656,100.00,3.7
供应链A007377452,101147843,650976,100.00,3.7
供应链A007377452,100638457,657181,100.00,3.7
供应链A007377452,101112542,706158,100.00,3.7
供应链A007377452,101172896,722648,100.00,3.7
供应链A007377452,100640143,756151,100.00,3.7
供应链A007377452,101173097,772280,100.00,3.7
供应链A007377452,100638162,779872,100.00,3.7
供应链A007377452,100638401,788836,100.00,3.7
供应链A007377452,101173116,789750,100.00,3.7
供应链A007377452,100642799,804453,100.00,3.7
供应链A007377452,100641687,808262,100.00,3.7
供应链A007377452,101148542,821205,100.00,3.7
供应链A007377452,101118359,842366,100.00,3.7
供应链A007377452,101118436,884614,100.00,3.7
供应链A007377452,101107127,924439,100.00,3.7
供应链A007377452,101141571,940219,100.00,3.7
供应链A007377452,100637281,962612,100.00,3.7
供应链A007377452,100638609,981419,100.00,3.7
供应链A007377452,101112883,997737,100.00,3.7
供应链A007377452,100637859,1000070,100.00,3.7
供应链A007377452,101101097,1000855,100.00,3.7
供应链A007377452,100638029,1008918,100.00,3.7
供应链A007377452,100638324,1086958,100.00,3.7
供应链A007377452,100638175,1105627,100.00,3.7
供应链A007377452,100643960,1107413,100.00,3.7
供应链A007377452,100637656,1109034,100.00,3.7
供应链A007377452,100641110,1127512,100.00,3.7
供应链A007377452,101099768,1133093,100.00,3.7
供应链A007377452,101125306,1160768,100.00,3.7
供应链A007377452,100643566,1161914,100.00,3.7
供应链A007377452,100637469,1192707,100.00,3.7
供应链A007377452,101136626,1220358,100.00,3.7
供应链A007377452,101131150,1235144,100.00,3.7
供应链A007377452,101118591,1243134,100.00,3.7
供应链A007377452,100642351,1262863,100.00,3.7
供应链A007377452,101141772,1279520,100.00,3.7
供应链A007377452,101098610,1282855,100.00,3.7
供应链A007377452,100637471,1297982,100.00,3.7
供应链A007377452,100637915,1336835,100.00,3.7
供应链A007377452,101107314,1362542,100.00,3.7
供应链A007377452,101101282,1371045,100.00,3.7
供应链A007377452,101098765,1375742,100.00,3.7
供应链A007377452,100639026,1383956,100.00,3.7
供应链A007377452,101118674,1384484,100.00,3.7
供应链A007377452,101156245,1386498,100.00,3.7
供应链A007377452,100644877,1386969,100.00,3.7
供应链A007377452,100641602,1391588,100.00,3.7
供应链A007377452,100637752,1392128,100.00,3.7
供应链A007377452,101141940,1392155,100.00,3.7
供应链A007377452,101173696,1392802,100.00,3.7
供应链A007377452,101163746,1400020,100.00,3.7
供应链A007377452,100642036,1400504,100.00,3.7
供应链A007377452,101142006,1401214,100.00,3.7
供应链A007377452,101118823,1402019,100.00,3.7
供应链A007377452,100643492,1402729,100.00,3.7
供应链A007377452,101142019,1403208,100.00,3.7
供应链A007377452,101118843,1407830,100.00,3.7
供应链A007377452,101151002,1409304,100.00,3.7
供应链A007377452,101113343,1411229,100.00,3.7
供应链A007377452,100639061,1424773,100.00,3.7
供应链A007377452,101099311,1429850,100.00,3.7
供应链A007377452,101172552,1432779,100.00,3.7
